nporpoise,df1,df2,Pillai,approxF,p
13,1,62,0.8900741787247058,4.9827961236381935,4.8272878497778505e-5
4,1,53,0.8717873953481144,2.615209676732266,0.0239037513436944
4,1,53,0.8803186360575901,2.829046057281782,0.01657237177936164
3,1,52,0.8113721104869078,1.544107735094469,0.19180611232133943
5,1,54,0.819088308924048,1.8574599977681698,0.09122111594891137
13,1,62,0.8928955156752897,5.130262910623207,3.724915339329334e-5
11,1,60,0.8906496726733188,4.594570280262345,1.675978868249661e-4
5,1,54,0.9074896467182886,4.024451659737683,0.002082686693793716
8,1,57,0.8508458675333528,2.7791027077736215,0.009760258834153612
13,1,62,0.8920450842347506,5.0850006891881225,4.0311711467842025e-5
10,1,59,0.8663721103298798,3.491098007759006,0.0016448026738859845
5,1,54,0.8427329172969052,2.198403985835092,0.0458008783175207
4,1,53,0.8148109024290522,1.6922638143236057,0.1361315946869764
6,1,55,0.9176286346843151,4.855958954085621,4.91858003363405e-4
6,1,55,0.8330048259608889,2.1743422815410245,0.043491858948256794
12,1,61,0.888637561294132,4.705970087120369,1.0471654920807113e-4
14,1,63,0.8923120742570044,5.311597520790026,2.005851432369869e-5
10,1,59,0.8801450683137697,3.9541490774385526,6.787867409100951e-4
13,1,62,0.8697714785929772,4.1100365806471,2.51444020972047e-4
14,1,63,0.8589103847557933,3.9023678604458447,3.1088227441332584e-4
5,1,54,0.8864964563304771,3.204224662254538,0.00739101744242545
15,1,64,0.9158000294100719,7.2509924725921335,6.404074447938827e-7
5,1,54,0.8589983510483415,2.499329493927335,0.02565708935553878
6,1,55,0.8573017730399891,2.6187826759976462,0.017851537120629226
9,1,58,0.879271030161398,3.734880047418533,0.0012725756513522367
8,1,57,0.8866649296965367,3.811397165881447,0.0013911262866362867
3,1,52,0.8420527330389037,1.9137737922347233,0.09518454226950156
11,1,60,0.9114378506694871,5.8054646648649735,2.414562572873393e-5
7,1,56,0.878897526182929,3.3496013689792017,0.0038808239590114894
8,1,57,0.8694636250992442,3.2449563833767483,0.0038854327837013333
10,1,59,0.9138121329849956,5.709071404519847,3.9443746145592416e-5
12,1,61,0.8698066509642944,3.9400084606614763,4.431249330568738e-4
12,1,61,0.897492144246406,5.1634114773295305,4.7611239349955093e-5
5,1,54,0.8663786226259472,2.660033825623734,0.01905338207148648
7,1,56,0.9143090247988361,4.924541699820152,3.257575449134659e-4
7,1,56,0.8380737324066599,2.3887616682561954,0.025007425907257276
8,1,57,0.897112011169593,4.2478677493110455,6.70973474607083e-4
11,1,60,0.9164762639431843,6.189696903378656,1.389313554409368e-5
13,1,62,0.8565559489737913,3.6746825639937635,6.226092726503942e-4
12,1,61,0.8799367647351597,4.32219792543139,2.1134130448089043e-4
9,1,58,0.8935698403200586,4.305555353218544,4.690223194439024e-4
5,1,54,0.8755877674995873,2.887300445779024,0.012686727313848794
9,1,58,0.9079140987225637,5.056115727217879,1.4308368845502006e-4
13,1,62,0.8736814676464056,4.25630447028346,1.8787435181975712e-4
10,1,59,0.8557129945310279,3.193416718429244,0.0030120189247199642
12,1,61,0.8654634674141837,3.793776472864031,5.95133619074576e-4
4,1,53,0.8390213053175841,2.0046162175799656,0.07358715815679451
13,1,62,0.9195521222018825,7.0340976609398425,1.9654440813358655e-6
15,1,64,0.9045805121947817,6.320026324471024,2.64393596016983e-6
12,1,61,0.9080784678601033,5.825984869243042,1.652266238814481e-5
11,1,60,0.9189132088783628,6.392672470395491,1.0483977519258353e-5
13,1,62,0.8921152409009757,5.088707607871608,4.005095895031174e-5
11,1,60,0.8829080917011151,4.253502446336368,3.0800924137945927e-4
3,1,52,0.7109233047077433,0.8828219007048785,0.637684581951553
7,1,56,0.843327837559784,2.484348378534857,0.020493615183241037
10,1,59,0.8820514607880783,4.026762770879573,5.942638805448007e-4
6,1,55,0.8957294322058585,3.7445481598148302,0.002478006996475067
13,1,62,0.9293704153707267,8.097460272698756,4.928233967703727e-7
13,1,62,0.8821016697710605,4.604236512324642,9.628116002310454e-5
13,1,62,0.8787234307734645,4.458840515729732,1.2678651095886898e-4
11,1,60,0.8642861579804373,3.5924562342346795,0.001100903939349918
11,1,60,0.8604480880239459,3.4781391803126556,0.0013912109436010878
12,1,61,0.8970569821299447,5.139091662473529,4.9586760477177395e-5
11,1,60,0.8985457746632592,4.996065701243003,8.50250125250954e-5
11,1,60,0.9104208356284909,5.733149347771468,2.687423264571868e-5
5,1,54,0.9006933197222138,3.7209501622402033,0.00325988547499922
10,1,59,0.890893739424513,4.396741406093552,3.087312117934172e-4
9,1,58,0.8770964298026825,3.6597231488257442,0.0014614119459294582
13,1,62,0.928360336589373,7.974614082087342,5.737778314271389e-7
15,1,64,0.9235640648257187,8.055234427976876,2.1005531106583778e-7
3,1,52,0.8158469245171759,1.590351537610194,0.17551973415564615
13,1,62,0.8611728274994769,3.8173543383839386,4.5947974740132393e-4
10,1,59,0.8985256036425928,4.767916797261699,1.658628885018202e-4
6,1,55,0.8636289719536822,2.7605104972405705,0.013622144420622108
4,1,53,0.8794756792339711,2.8065694498715033,0.01721140782619463
4,1,53,0.8648641038289677,2.4615224330419103,0.03137957689996062
7,1,56,0.899265451132994,4.12019111118047,0.0010682891909211836
14,1,63,0.8665111034465642,4.16106395276344,1.80113460025399e-4
13,1,62,0.895338929501468,5.264400604213792,2.9556339699191414e-5
9,1,58,0.8822619864810458,3.842786461455096,0.0010463525294327062
7,1,56,0.7972656728534098,1.8150294390950557,0.08751851534593504
7,1,56,0.8952552249200375,3.944776423248122,0.0014126654282738047
9,1,58,0.8816209914969073,3.8192018558844523,0.0010917705131287343
13,1,62,0.9125436331943548,6.421091262377247,4.7099947954282316e-6
6,1,55,0.8394901068273686,2.279807043630315,0.03500680851669562
8,1,57,0.8933316147713718,4.0800546200518975,8.827912089364239e-4
8,1,57,0.8582561723212851,2.949862500170803,0.006905193751934717
13,1,62,0.9143932574264968,6.57312176723165,3.7702253876752926e-6
11,1,60,0.8778055181522983,4.052329827710669,4.4765363319345704e-4
13,1,62,0.8971023292389578,5.365164903697449,2.4909339991326845e-5
12,1,61,0.8615277388793843,3.669185851943622,7.692535031531426e-4
11,1,60,0.8819316655653756,4.213660811689896,3.313812006140196e-4
10,1,59,0.8786741144020916,3.8996807080008393,7.507403852273749e-4
6,1,55,0.9286849573545833,5.676381540990347,1.7525641819777872e-4
6,1,55,0.865165644398881,2.7969391357175386,0.012721092030934422
5,1,54,0.8959434379874084,3.5323725054170305,0.004357634980376461
10,1,59,0.9160931827521749,5.878913784823001,3.1014485330080715e-5
6,1,55,0.9044275370581843,4.125012919241256,0.001379054929766021
7,1,56,0.933199154903215,6.447632535770894,4.8298220208323734e-5
8,1,57,0.8873634257552797,3.8380540388421296,0.0013285701650813085
10,1,59,0.9115666140749884,5.550432749925597,4.961489598871084e-5
9,1,58,0.8918705961813446,4.229834997243776,5.327255475815086e-4
5,1,54,0.8516901461231465,2.3559550014078448,0.033694406458765085
11,1,60,0.8788036477484075,4.090349105627056,4.167446211676966e-4
9,1,58,0.8950320745128946,4.3726767516129845,4.1946846421126794e-4
4,1,53,0.9140127605809697,4.08832021855114,0.002494789823686027
6,1,55,0.8095916255427975,1.85337916309696,0.08583297563457314
13,1,62,0.8593095753206274,3.75864877592151,5.202454510962471e-4
9,1,58,0.8966842454396025,4.45080304103663,3.6887156828168435e-4
11,1,60,0.9060442890388063,5.4398173502021026,4.192734555787498e-5
8,1,57,0.8964340135511742,4.216869630531696,7.054711123008507e-4
6,1,55,0.8840680156632185,3.3240436915756963,0.004954488404690411
12,1,61,0.8889053817361974,4.718736685540302,1.0236686332095508e-4
8,1,57,0.8660346248080788,3.1494280054770676,0.004665798744826591
11,1,60,0.9219518454927064,6.663519506703075,7.276641913440576e-6
5,1,54,0.8357989938004727,2.0882447850279298,0.057021568121291145
9,1,58,0.8915730516990936,4.2168202347668275,5.445972511014044e-4
13,1,62,0.8875931675861147,4.859234695288166,6.023105389168963e-5
3,1,52,0.8523262631837425,2.07188685381537,0.07118679585360603
13,1,62,0.8751284867730009,4.312757916739037,1.681697596800366e-4
9,1,58,0.8558279301470819,3.044182680264553,0.004851486372322069
9,1,58,0.921435822801275,6.014588429850057,3.7273992616325425e-5
12,1,61,0.9175528436723352,6.563245258044046,5.624055903200764e-6
12,1,61,0.8943318000046869,4.991345042122458,6.366614239085946e-5
8,1,57,0.8839354880125183,3.710309295886543,0.001659345452799347
7,1,56,0.8961070018009067,3.9809020256828394,0.0013328033716787679
8,1,57,0.9099044357282909,4.920184250620716,2.3927383061828338e-4
5,1,54,0.9069789140350922,4.00010287549929,0.0021571128207492386
4,1,53,0.9349575532166915,5.528682832727915,4.400933305695129e-4
6,1,55,0.8691730434032691,2.895965104030578,0.010584714303116981
4,1,53,0.8721163257335675,2.6229255452305775,0.02358403280001268
13,1,62,0.9128234420984178,6.443676102283921,4.5556720661699025e-6
5,1,54,0.8193108746672902,1.8602532814640491,0.09069683623753692
9,1,58,0.8512926580067296,2.935701301547738,0.006072253915456024
7,1,56,0.8811110708423402,3.4205594327609377,0.0034218823429605165
5,1,54,0.9030260192752262,3.8203259293587624,0.0028079862454302644
4,1,53,0.9179946572811655,4.30551054942389,0.0018722431956642235
12,1,61,0.8702809320017675,3.9565702162700744,4.2874687632215344e-4
11,1,60,0.9044128057985796,5.337342381691042,4.917746744014465e-5
12,1,61,0.8941400938301477,4.9812380130300395,6.477615260888621e-5
8,1,57,0.865447510004749,3.1335598034622683,0.004811208401965961
7,1,56,0.9120150162267432,4.78411189543469,3.967215172525498e-4
9,1,58,0.9245198014712512,6.281286058390884,2.6387632148096696e-5
5,1,54,0.8740639682640948,2.847400708214185,0.013609531834022762
7,1,56,0.8599424870078904,2.8338110822197757,0.010159113090382126
7,1,56,0.9052639840295086,4.4102988941956305,6.84349650519801e-4
5,1,54,0.931389864367694,5.569274259308911,2.8864562596400825e-4
9,1,58,0.8864442494029934,4.003203643811067,7.870301261227184e-4
12,1,61,0.8893824903812064,4.741632896455971,9.829430815954887e-5
4,1,53,0.8949212042187525,3.2756414898169712,0.008062502158852267
15,1,64,0.8845394319800505,5.107310355094377,2.161946024649421e-5
15,1,64,0.8853026373760209,5.145730858568935,2.0122906513126928e-5
13,1,62,0.8815390767638979,4.5794475585813466,1.008656784874253e-4
11,1,60,0.9016625472766711,5.1722933713266235,6.388073670398298e-5
5,1,54,0.8692513521495607,2.727492369568022,0.016857761218968533
11,1,60,0.896887608695056,4.906651793967655,9.856649372210955e-5
11,1,60,0.9033410095989808,5.271904637733634,5.451326821176611e-5
10,1,59,0.887254246353545,4.237430422401406,4.0744248807614335e-4
14,1,63,0.899616877813604,5.744765387025421,9.5575063961311e-6
6,1,55,0.9006265078225835,3.9505584120987893,0.0017960154273833186
12,1,61,0.9071380091115523,5.761009652797062,1.8256475021105305e-5
8,1,57,0.8959270749303525,4.193956234272156,7.322210161820732e-4
8,1,57,0.863334465381413,3.0775779956718554,0.005364897285352837
10,1,59,0.8824951161177977,4.043999382918904,5.759252166790807e-4
7,1,56,0.8971099516662814,4.024205971601322,0.0012435555902857633
10,1,59,0.9442173077504192,9.114380888941833,7.046962031431883e-7
10,1,59,0.8856026249115071,4.16847809232114,4.603939690791313e-4
4,1,53,0.8039517580055402,1.5772251333233256,0.17146275389401575
5,1,54,0.8344940984530592,2.0685458948085444,0.05932234583047374
5,1,54,0.9039232109235893,3.859832278179355,0.002648086316205097
9,1,58,0.8731562096405131,3.530109072988399,0.0018627136233912653
12,1,61,0.8960876854145554,5.085652941421712,5.4246250528451766e-5
13,1,62,0.8632503001078272,3.8846955739675115,3.990119798181849e-4
6,1,55,0.8731693831271993,3.00094964917667,0.008740295330138393
6,1,55,0.8570481059569574,2.613362168639092,0.018039473464027022
9,1,58,0.8690041705165714,3.4019645215029373,0.002379864146769738
14,1,63,0.8872695791695261,5.0453333409001635,3.23236597357061e-5
11,1,60,0.9052299993136294,5.388230030780392,4.542021981860265e-5
13,1,62,0.9037098546713844,5.77555615310683,1.2698391256873474e-5
13,1,62,0.8997368457279238,5.522309933050343,1.916317949794596e-5
7,1,56,0.8866750433626255,3.611160749945255,0.0024584319494183504
14,1,63,0.879159699370542,4.6637082737903075,6.607051037514422e-5
8,1,57,0.9459875467941552,8.532582776215882,3.506352577514189e-6
11,1,60,0.8665577862119838,3.663214625034351,9.544608080378411e-4
7,1,56,0.8686664585017136,3.052708213553931,0.0066827738805262955
3,1,52,0.8943487652984238,3.038755539671145,0.014166299094095468
4,1,53,0.8475937736484741,2.1390045082377256,0.05689910235887763
4,1,53,0.8104565652590237,1.6445521523187592,0.14977968099753652
9,1,58,0.9096109390888423,5.1606593048817375,1.2249451942056503e-4
12,1,61,0.8795841711865405,4.3078151079354585,2.171461997669498e-4
9,1,58,0.9005835374150993,4.645485259551635,2.6951930804339805e-4
7,1,56,0.9246416252507704,5.66304242378882,1.229974238106316e-4
9,1,58,0.8778331692763935,3.684886096928018,0.0013949954403522742
9,1,58,0.890612930354004,4.175306836052885,5.844354236147675e-4
10,1,59,0.9107604871502744,5.495429966171366,5.378327415925047e-5
5,1,54,0.9236145104634351,4.960611967304031,5.957129143916055e-4
9,1,58,0.8748555483861533,3.58500808610853,0.001679738043313912
14,1,63,0.8701642999916197,4.296180697325567,1.365579463622311e-4
7,1,56,0.8856436337140112,3.574428022253271,0.0026180402128234753
11,1,60,0.9131318957358685,5.929679807242293,2.0135693045692185e-5
13,1,62,0.8750939698381649,4.311396057952687,1.6861802281325618e-4
5,1,54,0.7779013372067524,1.4369245006809925,0.2196716151351598
11,1,60,0.8813170141839377,4.18891708925216,3.4685822914550245e-4
10,1,59,0.8897841432529875,4.347056338494346,3.363915285320551e-4
6,1,55,0.8489632530306744,2.4501382120099136,0.024839977777839944
3,1,52,0.8503153328580035,2.0392295842112347,0.07554671152815812
5,1,54,0.8713509028580078,2.7787003672917687,0.015376555043674552
3,1,52,0.8005574531890696,1.4409142039944198,0.2338527589056422
14,1,63,0.8720793446245906,4.370093471399321,1.1763896994274499e-4
12,1,61,0.8838965268921194,4.489721941796659,1.5479278484439917e-4
11,1,60,0.9231440318686244,6.775634060362326,6.276877202619046e-6
13,1,62,0.8963184348013582,5.319948384320879,2.6888997357447705e-5
5,1,54,0.8429418299342996,2.201873923904443,0.04548850872233356
11,1,60,0.9258147708129909,7.039871573128337,4.4636567669590685e-6
5,1,54,0.8783342605597718,2.961739783116997,0.011143888968031725
11,1,60,0.9245837642257526,6.915753176658101,5.232154040676769e-6
14,1,63,0.8850188022729313,4.934021877154209,3.966356476412632e-5
5,1,54,0.9136694046419525,4.341899051604042,0.0013343311166214443
8,1,57,0.8549062166220237,2.8705073539607784,0.008099937495609711
5,1,54,0.8519606062629814,2.3610087233012256,0.033368565978796616
4,1,53,0.903077180571508,3.583649126087869,0.005068385340843539
9,1,58,0.9135625938723448,5.420033511780288,8.411630862009785e-5
11,1,60,0.9211757825207574,6.592360032574828,8.000336906384409e-6
6,1,55,0.9009193094463441,3.963521194126961,0.0017606470582958275
7,1,56,0.9179223934818321,5.161657451664735,2.3565431638740246e-4
6,1,55,0.9181780207358547,4.891490630458569,4.691587272410428e-4
13,1,62,0.8798156770728782,4.504955545434668,1.1611501218544023e-4
7,1,56,0.8524995865038809,2.6675270820683377,0.014113987239334262
10,1,59,0.8981103088175837,4.746288392692084,1.7181935122456267e-4
6,1,55,0.817404195888574,1.9513284810323803,0.06955832192292995
11,1,60,0.8916249610110902,4.6409941940198465,1.546369288363771e-4
14,1,63,0.8793852233615252,4.673626998484874,6.482257715437596e-5
6,1,55,0.9321283340368756,5.986479703544886,1.2217579097771996e-4
7,1,56,0.8528048486361238,2.6740163258438203,0.013931620704930902
11,1,60,0.8726486397210863,3.8653951881563557,6.403365219163049e-4
3,1,52,0.831122340823408,1.7666730518473803,0.12542419473885708
12,1,61,0.8992340982010502,5.262867057459847,4.0374753693385545e-5
9,1,58,0.8560801215007416,3.0504156305671115,0.004789909332972271
9,1,58,0.8993298254201672,4.581245480020684,2.9862279535740235e-4
12,1,61,0.9091331023191284,5.900448160994881,1.4752054612150028e-5
12,1,61,0.8444753728959751,3.2022191413364927,0.002107788464662495
5,1,54,0.8921680677182524,3.3943346934667047,0.005422046115842112
4,1,53,0.8219382295430058,1.775395625205938,0.11534574459926232
6,1,55,0.8721424609601951,2.9733456886846144,0.009188441835821999
8,1,57,0.878289941959891,3.5156079161338796,0.002349926723380087
10,1,59,0.914951104377721,5.792738114652893,3.501519699046057e-5
12,1,61,0.8942415086234472,4.986580184049754,6.418686117370517e-5
10,1,59,0.8957453279550087,4.626405684267477,2.0935565530896903e-4
12,1,61,0.8830560289935079,4.453214885737376,1.6555290202046114e-4
14,1,63,0.8793591672020549,4.67247913309392,6.496569322730908e-5
5,1,54,0.8660935683091231,2.6534979223471757,0.019282242661242826
13,1,62,0.8576710291574743,3.708293211707126,5.792533675505386e-4
6,1,55,0.879671184432946,3.186654933152763,0.006282483880734269
12,1,61,0.9183864469419362,6.63630609987129,5.080284838860079e-6
12,1,61,0.9123983122365108,6.142359464432773,1.0281522002649534e-5
13,1,62,0.8764246085710308,4.364446791731232,1.5206884523740168e-4
8,1,57,0.9254564064256653,6.0483182507136135,5.216620750508821e-5
6,1,55,0.8562371158955671,2.5961607939638207,0.018650267039281104
14,1,63,0.9125299660685023,6.687491477507338,2.172092529003012e-6
4,1,53,0.8063868530935204,1.601899429903716,0.16316772923455455
12,1,61,0.8807793855867587,4.356914273463075,1.9800834512100177e-4
5,1,54,0.9092089544880204,4.108431616111545,0.0018471256696875038
6,1,55,0.8342751372515834,2.194350244917739,0.04172657474271729
12,1,61,0.8918892664566459,4.865252139307619,7.912664006622875e-5
9,1,58,0.9227324756101929,6.124127116475638,3.229906601970749e-5
10,1,59,0.8951500082817102,4.5970804834040715,2.1983976700225448e-4
11,1,60,0.8708297849340495,3.8030231220670374,7.232661448598877e-4
9,1,58,0.9233780371114227,6.180045259441812,3.0043976069519175e-5
11,1,60,0.8840039543460426,4.299016354497562,2.834725117776752e-4
6,1,55,0.9202293957907625,5.028489354430503,3.919192256927045e-4
10,1,59,0.8777175238718863,3.8649620387434203,8.008984896883424e-4
10,1,59,0.8920552362725646,4.449844701396227,2.8187681277352835e-4
7,1,56,0.8856879981199047,3.575994377949214,0.002611006608122821
8,1,57,0.9094812620781226,4.894904911742974,2.482769152093504e-4
13,1,62,0.8812525073798041,4.566911042451904,1.0327321818143831e-4
6,1,55,0.917685216014308,4.85959645707328,4.894790241485571e-4
6,1,55,0.9300439020733331,5.795116711780947,1.523769950229968e-4
6,1,55,0.8620917540259585,2.724881187735302,0.014571249800892104
4,1,53,0.8812509669300158,2.854277385052166,0.015886168915995938
5,1,54,0.9136127006394412,4.338779770908411,0.0013400342413684653
3,1,52,0.8988827914118152,3.1911074123326046,0.01126507341176158
6,1,55,0.863610822923804,2.7600851577501135,0.013633068443863949
11,1,60,0.897969901877655,4.964683298929195,8.953267332483756e-5
8,1,57,0.8387260205021875,2.5336394241942175,0.016333050567333394
7,1,56,0.8938588401341678,3.886807289740964,0.0015520509237264344
11,1,60,0.8861484425258076,4.390617218544533,2.4026787118193178e-4
12,1,61,0.9303598251796756,7.87869565908314,1.0178893701494412e-6
12,1,61,0.8925946930734244,4.9010799702761245,7.435772477750713e-5
14,1,63,0.9074333400546964,6.283990789343726,4.012267256523512e-6
5,1,54,0.8084681936307744,1.7317189516087519,0.11842837837418833
7,1,56,0.8743595986841276,3.2119491802122857,0.004975820841559217
8,1,57,0.909927457554395,4.921566329823466,2.3879206299945758e-4
12,1,61,0.8563246479293698,3.5149520399819196,0.001064376653152412
11,1,60,0.9055593342650257,5.4089870971413125,4.3978191519878154e-5
7,1,56,0.8919545900705671,3.810169719678155,0.001760078096924726
10,1,59,0.9034009410209329,5.0357287709722485,1.081189823210216e-4
8,1,57,0.8923645191136916,4.039018409349428,9.451024651798894e-4
13,1,62,0.886102742563923,4.787595484728769,6.859821649951192e-5
7,1,56,0.8804191568283182,3.3980969892321298,0.003560381054190109
15,1,64,0.9083385046478479,6.606470915318181,1.6818538516722686e-6
3,1,52,0.8388140106418072,1.8681072900183104,0.10364092224702975
4,1,53,0.8889770250654505,3.0796710375609617,0.01098137129141099
14,1,63,0.8618456269830951,3.99889727293962,2.529682660191798e-4
6,1,55,0.9399957319438017,6.828543078387093,4.913059748861083e-5
8,1,57,0.8497282174389418,2.754809653273659,0.010261052684381508
11,1,60,0.8554359374711688,3.337991457294087,0.0018645419260677316
6,1,55,0.88557675682729,3.3736208386326254,0.004553901080807408
3,1,52,0.8660623252610471,2.3211853472024644,0.04568780774365249
11,1,60,0.8759632147130901,3.983762513162513,5.098510377106835e-4
11,1,60,0.901327664931826,5.1528247155935984,6.59082788939502e-5
5,1,54,0.8654006956238303,2.637726728719191,0.019846993177839882
12,1,61,0.9013081972316572,5.3858650545516475,3.302787687774136e-5
7,1,56,0.8692871894599424,3.0693967209547717,0.0064769057124576535
12,1,61,0.8865408259208843,4.608104839263646,1.2478779966351264e-4
13,1,62,0.8769460435344224,4.385548577338526,1.459795936053072e-4
5,1,54,0.9007909114911252,3.7250140213402942,0.0032398925566660846
3,1,52,0.8883402277953542,2.8559198852700605,0.01881361319174567
10,1,59,0.9233182227933278,6.483565833312596,1.3722876141034809e-5
7,1,56,0.9091740843925491,4.620033889829052,5.020817271518577e-4
4,1,53,0.7428205660584442,1.1108983845874383,0.4300184114308647
10,1,59,0.8757138003848481,3.7939707036447206,9.151525415382747e-4
14,1,63,0.8907068322214033,5.224168442507692,2.3416715413882565e-5
12,1,61,0.9084047894407443,5.848841857495128,1.5955849916145203e-5
9,1,58,0.9143925898435459,5.477554758237143,7.75275244080633e-5
14,1,63,0.8941820721977125,5.416791350281798,1.6689257814216528e-5
13,1,62,0.8798559166800013,4.506670490280175,1.1573728057799535e-4
8,1,57,0.8764488733944763,3.455961304526628,0.0026202039015867356
13,1,62,0.8920830726403628,5.087007311822719,4.017033492639037e-5
12,1,61,0.8713943966308295,3.9959321062888264,3.965524274675192e-4
10,1,59,0.8703197010862185,3.613761605468264,0.001292688579241873
9,1,58,0.9306126947457913,6.8778759689312094,1.267482172083674e-5
9,1,58,0.8411861454329689,2.716246083532797,0.009681410648861024
12,1,61,0.8592141419742967,3.599196961628552,8.905135310997772e-4
8,1,57,0.8937891667076071,4.099730078234687,8.545236877658989e-4
10,1,59,0.8935301738103621,4.518948224774687,2.506677453832619e-4
4,1,53,0.9008956099775305,3.496296293749039,0.005766740114468557
8,1,57,0.8860987454661601,3.7900296548387575,0.0014435984812336095
4,1,53,0.859347575237397,2.349894064934092,0.03841631307617352
9,1,58,0.8718916393077698,3.49020091411447,0.0020092953627467453
13,1,62,0.8865012385322559,4.806565434347914,6.626715094667205e-5
5,1,54,0.8936051992333822,3.445725341674568,0.004995285986077796
4,1,53,0.7008689512711475,0.9011601517249416,0.6200440414177839
13,1,62,0.8711839558384177,4.161851165995991,2.2661369147537852e-4
7,1,56,0.9266580860165385,5.8314314988928695,9.983376845636972e-5
12,1,61,0.9204148858519822,6.8204812501271475,3.946487634665906e-6
7,1,56,0.8649016974094506,2.9547773077075368,0.008044351858344878
9,1,58,0.887215700193654,4.03409349649675,7.456481822639589e-4
9,1,58,0.898524799104148,4.540833072421861,3.186817087718687e-4
11,1,60,0.8509278511847415,3.219988351509329,0.0023982906763201435
14,1,63,0.88240640272095,4.810169456820415,4.999115040631546e-5
9,1,58,0.921714122694312,6.037792834949337,3.615384042336738e-5
6,1,55,0.9211127294525722,5.08967637179781,3.6208023928242263e-4
12,1,61,0.8741128134526932,4.094955512034903,3.2652388010216807e-4
9,1,58,0.8619438483455575,3.2017587121901436,0.003526749938995998
14,1,63,0.8929980649234948,5.349759858015237,1.8758506828905995e-5
4,1,53,0.7203180498244375,0.9905730548743753,0.5342164647823747
6,1,55,0.8910056138932664,3.5633675856109184,0.003319728195926368
10,1,59,0.9191446897481477,6.121107719071584,2.220897768834313e-5
7,1,56,0.8659465487903147,2.9814050611652325,0.0076464373775253815
8,1,57,0.8762148044770282,3.4485051083913723,0.0026563094042149436
12,1,61,0.8987156457258417,5.232908822565437,4.242048868235996e-5
7,1,56,0.8804818404109569,3.400121248797083,0.0035476513253564507
8,1,57,0.8597381592738829,2.9861778041366893,0.006423427243864009
10,1,59,0.8862130759022331,4.193730167493063,4.401809515671674e-4
7,1,56,0.9012764784072262,4.213522294927145,9.236328409300316e-4
9,1,58,0.8657386546426991,3.3067487865618004,0.0028647490680249574
11,1,60,0.8783798824650306,4.0741314348110444,4.296373432660138e-4
9,1,58,0.8919340064554917,4.232617862382148,5.302239259274279e-4
6,1,55,0.9088668172118961,4.347184012173485,9.955507655966024e-4
5,1,54,0.8386313042991981,2.1320979694126043,0.05223587461370059
5,1,54,0.8899452496434699,3.317491905262508,0.006137646188673101
9,1,58,0.8965760684582611,4.4456113044185495,3.720183825825822e-4
8,1,57,0.9118542020172666,5.039793985508563,2.012719917216272e-4
15,1,64,0.8994568417515895,5.96398506817881,4.741957272550456e-6
7,1,56,0.8306878782596714,2.2644238428399337,0.032543184182587635
10,1,59,0.8474857460707816,2.9921037994605006,0.0046123762755340405
4,1,53,0.871583169833006,2.6104389561219508,0.024103823829647805
9,1,58,0.8848462588747029,3.940534695696077,8.788916714101212e-4
8,1,57,0.8980026385777433,4.289213552662233,6.278071422860439e-4
13,1,62,0.8637334494647646,3.9006511466382228,3.8597467019759856e-4
12,1,61,0.8730946568658478,4.057370355018917,3.513937959714901e-4
9,1,58,0.8976085979413226,4.495612837146031,3.428889158122343e-4
8,1,57,0.9324352631606976,6.723379007826665,2.3193008891459898e-5
13,1,62,0.8740616340667314,4.271010494034952,1.8251292154063814e-4
5,1,54,0.9219627436356133,4.84693008462446,6.869759654615817e-4
8,1,57,0.9427976710210936,8.02959764193245,5.720178056028501e-6
7,1,56,0.8748319400599344,3.225811664040384,0.004851530697273321
9,1,58,0.9177460086238465,5.721776790492673,5.521395587290191e-5
13,1,62,0.9005794792929763,5.574329650929229,1.7590511389375493e-5
11,1,60,0.9427314161933424,9.286019904562119,3.504872804643028e-7
9,1,58,0.9042044091106866,4.840458360035429,1.9859980851892153e-4
9,1,58,0.8975832850306842,4.4943749725468365,3.4357921427598264e-4
11,1,60,0.8723075770539485,3.853564131288519,6.552408412407948e-4
13,1,62,0.8670987948435303,4.015006919892279,3.049149582346612e-4
7,1,56,0.8463208336910847,2.5417213336813314,0.018212223423663926
4,1,53,0.7636344976719284,1.2425907043744735,0.3343043687125107
12,1,61,0.8926485799831215,4.90383618452364,7.400394741819751e-5
13,1,62,0.9048174674595679,5.849925762054749,1.128117587515255e-5
13,1,62,0.9102649056990523,6.242407424380546,6.149920347493678e-6
14,1,63,0.8674076086422607,4.193532620286125,1.68436272582433e-4
4,1,53,0.8631978913543996,2.4268572485424085,0.03340037832134648
14,1,63,0.8826899864198535,4.823347104849892,4.876604574907973e-5
8,1,57,0.8946397217773364,4.136759395649811,8.039760440007709e-4
9,1,58,0.9057324810182155,4.927234750749179,1.7384230895201795e-4
13,1,62,0.9003260207913428,5.55858997929241,1.805112547442712e-5
4,1,53,0.8849803235908433,2.9592940804678047,0.013350003985365618
7,1,56,0.907844660840128,4.546727643779433,5.588524679300517e-4
3,1,52,0.7827304880920107,1.2932333337753712,0.3100209779100008
10,1,59,0.9286289656494565,7.006077270053546,7.10348656977273e-6
14,1,63,0.8903079929086132,5.2028426409321185,2.4324476105270784e-5
16,1,65,0.8814725233178562,5.148596979646642,1.501456006620228e-5
11,1,60,0.8825719800850829,4.239713122402978,3.158898770057103e-4
9,1,58,0.9087092312617431,5.104620548398273,1.3309490733599846e-4
8,1,57,0.902568353944007,4.51303868525609,4.412111547958853e-4
