filename,taxon,family,status,group3,group2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
Orcaella-heinsohni_QMJM4700_2.pts,Orcaella_heinsohni,Delphinidae,living,Other,Other,0.018574634092900676,-0.044603212959114034,0.044377123520610365,-0.03196748590845493,-0.03615744942861512,0.0059464793343179225,-0.013739404887539726,0.051652350715121094,0.06773806958370603,0.008232273744719645,-0.007159504629506297,-0.02038329891072337,4.326002036028125e-4,-0.04337341863606803,0.0132846334937297,0.029082625064070878,-0.02065666061554192,0.0022285263408271263,-0.015571477013769722,0.0020305253129927836,-0.006972932670432628,0.0014163284738743823,-0.004246575718076508,-0.0183708397856606,0.010517961019588908,-0.007473644151221296,0.03151714642804197,0.008983505204756497,0.0029425519726846323,-0.006255154624441129,0.011893668819472904,0.012672319130630947,0.008822681064182498,-0.018742677392491514,0.013514442452486047,-0.0015801233336633722,0.0013158533921202823,-0.004022349352010235,0.009225012147042393,0.02456626482106211,-0.005716995216375777,0.002671705185321836,-0.0042078430896982984,0.009038867308310784,-3.277978026115383e-4,0.004930007873181896,0.010686508285654053,-0.0013047128237287167,0.00191101704515295,-1.88073063137081e-4,-0.0018057798652852646,-0.003134273082596467,-0.0010717718951939825,7.864616076878938e-4,0.001094166522701898,1.366816145614054e-4,-0.004341953306345276,0.00258060963460556,0.002112331467704821,-0.002940862306540996,0.0022004542072488233,-0.0021360225624935765,0.0012641763710696185,-9.652264702605982e-4,0.001410689280084551,0.0010031119853049011,0.0025364405191907516,0.0016432688695366317
Orcinus-orca_NHMUK_CESW1927.28_3.pts,Orcinus_orca,Delphinidae,living,Other,Other,-0.012744959504184398,-0.019989467214488178,-0.018192543244011903,0.010905410893444444,0.017535881063052858,0.006073819635356517,-9.293781633354407e-4,-0.012872515114660523,0.017452915520474746,7.101727359764651e-4,-0.0047591181850527775,0.001034907599357819,-0.004482238696464341,0.027819475915572295,-0.008224988754608028,-0.001339857115029794,-0.010086445807677471,0.022164816899999367,-0.0070342479718820865,-0.008708429719647207,-0.014024737530099812,0.016511861393817457,0.012800062494140878,0.010238158631589013,6.67126990606367e-4,-1.3442168255717863e-4,-9.880195860362687e-4,-0.004214064163867533,0.0045856802550572244,0.004855521398055441,0.002770731869350433,0.01809433574236479,0.010047395440552245,-7.639685539070679e-4,0.00850785853827541,0.001280913362635739,-0.002809160324257687,0.008754454699785192,0.0056004025702900626,0.004636307783869412,-0.003350371729726508,-0.014666105080772927,0.0014069394395472838,-0.01727903098932789,0.011871944177233671,-0.010663490771704252,-0.00477361387232585,0.004711267510379086,0.0067498372642032815,-0.01846814316404424,0.0023986976378050796,0.00500264852583974,-0.001681420466048091,0.01177227932637972,0.008414095225499211,-2.5640498258613627e-4,-0.0015248302742631673,0.006228051239383603,-1.689092069319249e-4,-0.0016644620882602724,0.00326986417994857,-0.0021078204391297623,0.00579162585398284,0.009541252847704405,-0.009482406122658353,-0.001919726997611918,0.0034787239718864983,4.2708563530851837e-4
Peponocephala-electra_NHMUK_CE1992.100_2.pts,Peponocephala_electra,Delphinidae,living,Other,Other,0.038312298542866115,0.003205325880932968,0.05338009912774784,-0.00254261215856655,0.05393083152239879,0.03178396556748394,-0.029573757822458396,-0.014313720320270297,0.010895016757717032,0.021256641640572897,-0.045380758686315796,-0.001366170933713854,0.014276288486372036,-0.0011334097842701399,-0.025153523523533065,0.02012226095147835,-0.014979160221198605,-2.976090279749955e-4,2.4449293293155715e-5,0.0093319433758841,-0.01832492374211884,0.03692735406282088,-0.006129715678184627,0.02239148607431372,-0.004727327639190382,-0.0018904940759490885,0.011020987140758371,0.005815216306403429,-0.013775952459116059,0.0025759856729989012,0.023674705074552205,-0.01787248333337395,-0.009093627810300287,-0.009494246343902743,-0.0025207456855937675,0.008792346931052991,-0.013383090908585065,3.5455612477337036e-4,-0.002663146692051917,-0.009412279072068857,-0.0053577666343925575,0.0032474524852526792,-0.011625184800556581,0.0030049625593141778,0.004589072129699875,0.01718473638967552,-0.016160181410283466,0.009260874287996407,-4.104272775307497e-4,-0.00445665565696832,0.001992583792152559,0.004850317215881591,0.0025800888694707566,-0.003998874171126535,-0.0012602322826528744,-2.0907794446221292e-4,0.002695864024939354,-1.5944104144718452e-4,-0.0019057028362440107,0.0022695493352429107,-0.0023110057410387764,8.058651339777503e-5,-6.532220369266714e-4,-6.02957771697726e-4,0.0014187863251619495,0.0010315860174839669,-0.002024470192302882,-6.899733516827981e-4
Phocoena-dioptrica_NHMUK_CE1939.9.30.1_2.pts,Phocoena_dioptrica,Phocoenidae,living,Phocoenidae,Other,0.014884700997055293,0.0046891244965248675,-0.06491177446361518,0.016468002281131343,-0.00766334960053529,-0.012346672146899529,-0.0033535928444754556,-0.018003746523051575,-0.005058845774871539,-6.934934672870672e-4,-0.010972576745290017,-0.01785043611881621,0.002745610993698856,-0.017443512003148136,0.01083812712598784,-0.022578863822681962,-0.0055545034290761875,0.017511040998628498,0.004725713469619489,0.013577884687684201,-0.0074368221195026995,7.271728784603975e-4,-0.006613249503922197,0.011673209731246576,-0.006625700328912242,-0.020092360576060217,-0.0018208612288883293,-0.011557700087849348,-0.006649170434955903,0.013378950077789267,-0.0010214966960978619,0.016865924997460063,-0.004565408657105005,-0.008861202742466897,-0.002506854642502993,-0.0014868877046343917,0.002303286495521724,-0.0013576788718361987,-0.002295258092581196,2.4765965439122405e-4,0.008786075041755836,-0.013971735729105794,0.008313757892830438,0.010566009421133286,-0.009437588153116053,-3.141069007647602e-4,-0.015307548811703275,-7.299172557862406e-4,0.005375333923827195,-0.0043620611809882725,0.005810754773400239,-0.009637983347721982,-0.013160690799159937,-0.004470811120298362,5.192012100132899e-4,-7.22892047309027e-4,-0.002279717612612658,-0.004775477077558853,-0.005034455950115558,1.7914480088967332e-4,0.012175758753548926,-0.0034989166481203516,-0.0032215499996825956,-4.2714682268166947e-4,0.009666766894658145,0.0030826861927311295,0.004074184127120888,0.006391210778361445
Phocoena-phocoena_NHMSW1954.15_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.00863540636836855,0.028850395208951253,-0.026308021780175432,-0.0176296225489012,-0.031655697654172296,-0.010976227013537627,-0.005833349969510141,-7.306217099199131e-4,-0.005554304157675157,0.016970541051704535,0.007717235361055767,-0.012908454758510896,0.0037903252245109105,-0.020122568364884585,-0.022683101721744373,0.024009161660204087,0.013372041685549124,0.007570488541942216,0.003753374126070646,0.020754077868622323,-0.0028663534105310444,-0.0014312370701888976,0.006251513035120177,0.007076432225333187,0.016506568731678613,0.007286854856875738,4.025345907231933e-5,-0.0057750409181192295,0.0023571355729903602,0.003994351777615135,0.004659865118610061,-0.0036966396159898883,0.009011276427691683,0.01256714108536475,0.014456128322590373,-0.003962003530300108,-0.0018488697597892538,0.010362649725423032,-0.0010771502288477027,8.561324974974151e-4,0.011527820990110944,0.008496266676132852,-4.19444899811401e-4,0.004975140148273559,-0.016627164856060944,-0.005882800285518579,-0.009311045059202895,0.0025861509891881304,-7.832884372945127e-4,0.007307244947060023,6.555268169682426e-4,-0.013597206574278235,-0.004603202377905823,-0.006534163390480624,0.007138646321940319,-0.010499146587422046,-0.0022015209191456895,0.0013313708490017653,-0.003583832418591988,0.0032805079638993286,-0.012233218045819309,-0.004772388637475857,0.005864965168856294,0.006248180993745475,-0.00941198424865282,0.004042082581832973,-0.0027449196449923882,-8.028724329114975e-4
Phocoena-phocoena_NHMUK_1846.12.15.6_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.020071608300257532,0.0481753840185331,-0.03873373938925681,0.0012097456021586339,0.017141185112943574,0.018790964642831358,-0.006556349031617503,-0.0058740508445489755,-0.013308526272079865,0.02844097395002468,-0.006938697683117978,-0.007527130032667021,0.012155747945774448,-0.006011709411848496,0.017287417834230476,0.008194160649116636,-0.00836940627265661,0.006515346097357951,0.001409076512066241,-0.010575814974120391,-0.018475575033458133,-0.010230159461648987,-0.02553593846312019,0.005370826416186474,0.00546263724844382,-0.010401694163145027,0.006301037136816268,0.011986753510831945,-0.006717060885435807,0.001278782431735614,-0.007085665772100853,0.0049218029721182594,7.083791536855044e-4,-0.006725044320162264,-0.012380460868650134,-0.006959733127708607,-0.0013703340070899473,0.007341650251787041,-0.002760094203599151,0.004242426486259871,0.013802456689019945,-0.004471691725502771,0.0027008388541465813,4.63970599963365e-4,0.007826345159766582,-0.008642263966993897,-0.006530006950113954,-0.0060676826512154995,-0.004946180501103198,0.0013273243934682547,-0.007615456873236598,-6.754661494113558e-4,-0.004362271611334518,-0.006763895920796013,-0.003067451383407713,4.755058868070408e-4,0.002675461475853292,0.001520248950652242,0.014658354079893873,-0.00686809091357129,-4.92634756696077e-4,-0.005638356518045539,0.0029855952086703134,0.001195131279956945,0.0014635576023460297,-0.009136913561302345,-0.006093583302218479,-0.012374652156863446
Phocoena-phocoena_NHMUK_1873.6.3.45_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.04449607505254254,0.06166849987588485,-0.009367608747611375,-0.03575171267846175,0.007609302145350264,0.022301582009800255,-0.0017005732012846803,0.019736902507562666,-0.018145439456301725,0.0374880351983863,-0.007724515953620087,-0.006264853922621993,0.0326338717455932,0.0067892826305406915,-0.011541421443494241,-0.027026377834935267,-0.011305211087167371,-0.010702682405931063,0.008132650203786177,0.006680016377246826,-0.011411016292656414,-0.0018683318800854474,-0.013369534467266232,0.008490323357034577,0.008240280432313148,-0.018654736107206204,0.006584186316373003,-0.014127296942627945,0.015513183074945747,0.007839335086378449,0.009532229796679685,0.016441087872305322,0.021838390938857255,-4.519806726469967e-6,-0.008583485889669297,-0.008879485002876827,0.006663250729448842,-0.0026869731184650234,-0.011107003182640417,-0.016348615814439336,0.003986936186187601,0.0014122329918207215,6.46296127168242e-4,-0.01001086645118498,0.007178207897094504,0.004022716653555563,0.01276455699550215,0.003255790099192921,0.0024028769822140783,0.01134087802571853,0.0038886625578648942,0.005581414585616055,0.005173533980155102,0.0012991351611581332,0.0012653769768977495,3.389254892530929e-4,-0.01397243488064108,0.0043674052743418,-8.336705780324577e-4,-0.00038930430587220927,-0.0060530545053184125,-0.0023966546022830106,-0.002330335753882259,-0.0029275702431349527,0.0016683887937164964,0.004380939669592013,0.004141532927854925,8.645462714931045e-4
Phocoena-phocoena_NHMUK1925.4.29.1_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.013305543541459167,0.05428579401508179,0.0038022689521990806,-5.791189225614715e-4,-0.00829309407756906,-9.611851526665483e-5,-0.0012120251160066943,0.013423294996270098,0.001383049158118346,0.012004360280491603,-0.001819000060449151,0.001287946989309008,-2.4356120596239926e-4,0.001595605715076902,-0.019980800459732308,0.009987118281951961,-0.019847224099171806,0.005113237490160028,-0.01061729723415064,0.012792238693347639,-0.014354270405003693,0.006216363107626827,-0.006685979943558682,-0.015410450331271327,0.008634393036530246,0.013738053817652033,0.005089647775777843,-0.015438246067851458,-0.00526633852765273,-0.008837184698093586,0.009173890115937501,0.01594323004693947,0.0034159040611160003,0.00685540695380966,-0.0020062880058974017,0.001984207197289582,0.001813579299954306,0.001023064373692318,-0.010104117733514063,-0.003773918944082933,0.0098118905547024,0.005169716278621905,0.0022815944831683943,-0.007245273277704751,-0.001063666207085712,-0.004085230888709625,-0.001756212093165911,-0.02313238853637636,-0.0011034461588935469,-0.0074199402215602795,-0.00404200064969778,9.884274090995447e-4,0.009524526889986219,0.0021673747871841435,-0.012028252874780555,-0.005595870712487912,0.012248640584193558,-0.0036498774436062456,0.004883814018726161,0.0061175472684338985,0.005045314429292191,0.0014863925131718958,-0.005923606079748926,-0.0013808143447433699,-0.003920156017765427,0.0019821471090662257,-0.004323328887687745,0.008812504814331181
Phocoena-phocoena_NHMUK1933.15_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.007377124050296091,0.0145393375722504,-0.04178206084884161,-0.02388259407241608,-0.025050904712000586,-2.0960149555616922e-4,0.01496351978265171,0.02205269668773963,0.006708750709320414,0.011970514911226804,0.022297285129230356,-0.0065213182407013685,-0.015920364172079326,0.04072149203723196,-0.027118488668767402,-0.0037043493790532614,-0.007291024027838667,0.0065740604962076735,0.010579523263592685,-0.010299164756062584,-0.009287528533244094,0.029709323985820702,-0.004167609659613587,0.0083860579063097275,0.02296433581869421,0.01939766743905629,-0.0119488562510791,0.0035682642750613737,0.011871999391319391,-0.0032157474722663694,-0.02191621372729464,0.012701891737584825,0.001692731554774633,-0.003940753039349458,0.01478139799025728,-0.004301439633439193,0.0014154897753515302,0.009787515980958611,0.008730624301706597,-0.001922524560692991,-0.008608935059812355,0.007074819028357237,0.012178575067111655,0.006106121563123017,-0.0017804890810461551,0.017111188510205714,0.0010916573721252154,0.005382747136575856,0.008274887896565625,0.0058255615017047445,0.0062349671720158435,-0.006368436361477913,0.0032814013232167235,-8.808537879677867e-5,-0.0036892678244217383,-0.0024201105289758636,0.007355698158227897,0.004936432090972891,0.0011269707669176651,-0.005108570079659075,0.0021698568087953262,0.0034373253417050143,-0.004617048910299069,0.0013099119203330662,0.007121717234456173,-0.004099097438855464,-0.0016979648954396351,-0.0028301944936362793
Phocoena-phocoena_NHMUK1933.17_2.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,-0.005748847381868483,0.01731886989442063,-0.07494337198088175,0.002371956308696842,-0.01089594489751264,0.012706901432547553,-0.00127602659903617,-0.0023394559017062997,0.004844423827047992,-0.009106035409238156,3.7533684236407854e-4,-0.024213653811013574,0.008249947379527854,0.014899154218526589,0.011882456268019414,-0.011729338539647435,-0.012364673874939017,-0.007268739607000625,0.007246478591331177,-0.011153786172094076,-0.005390572620211965,-5.028564346239265e-4,-0.003856842812676681,-0.01776372706790004,-6.415971276324896e-4,-0.009690662007913499,0.004429117076187962,-0.0026629556419763955,3.1391611599043256e-4,-0.003388625011663388,0.012947837089379263,-0.009561383050460637,0.003285032739925113,0.008947306045876614,0.004126615711133457,-0.003605987883210721,-0.004091091315269454,0.009573069014849105,3.900888098022752e-4,0.00511643485462581,-0.004770328984128624,-0.005038157768047416,0.008402379059608911,0.004966639888160216,7.256104111498681e-4,0.002083834674112103,0.008501735714178848,0.008835015984426025,-0.007720855208234827,0.0036320778699780293,0.010896817579308497,0.0039354340708067604,-0.0010204402567584132,0.0021370168475172663,0.0041162589119048765,0.006027020169367062,0.003041867871769132,-0.0055926619863149885,0.00444279722189519,0.01921863219502382,0.007961513933202002,0.0038011105110512455,0.005247033369503346,0.004281835329587383,7.160692131254993e-4,0.007516850095599149,-0.01014391450495878,-0.003728567720435343
Phocoena-phocoena_NHMUK1934.45_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.0328142859231521,0.0032348577783044108,-0.04854689683716221,-0.021436135892299278,1.2056554305030718e-4,0.013944353086900434,0.018601350265849605,0.024421894777883427,0.0010304291243024301,0.006946734879161425,0.007688159189645234,0.020587613678417476,-0.014716619743173596,0.014314845507941617,-0.0059891471370864926,0.01782314921922615,0.020335586671723603,0.006737119908458978,0.00973758838121355,0.009889226106909392,-0.00434677253785017,-0.009394391446910984,0.015685595550916327,-0.008386829655342393,0.0032339556121452825,-0.010881374913170797,-2.507836082491728e-4,0.0080755410763952,0.007047263430712785,-0.002325103358794485,0.007370144241954686,-0.007557309146489242,-0.002223345400656523,0.0014784346749073416,0.007508432236945727,-0.0046895700723425925,-0.00478964179174825,-0.006717727598772221,0.012217558535343448,-0.014413485787835318,-0.004975456547189633,-0.005767770190507886,-0.0050128477695504225,0.010031364676536062,0.006966261123921937,-0.007501022545772305,-0.004847069527933693,-0.005270539746022486,-0.00164302542758426,0.0010547874050951017,-0.009333775120060535,0.00351091584103115,0.004957569570311227,-0.0023328706571305756,0.01360591592711885,0.0051931294010789985,-0.008631555684500958,-5.543901468103283e-4,0.005126575077474186,-0.0025249347397098415,-0.0012248304178282576,8.054105642389402e-4,-0.009121370270530924,0.007890903037537755,0.006236040755375917,-0.004089426748382032,-0.008505090299201653,0.009442424878320414
Phocoena-phocoena_NHMUK1934.51_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.035179798965102774,0.006936106974592311,-0.08009430068684764,-0.018264315005050154,9.834845560732996e-4,0.01925144036771795,0.011249332565981457,0.005168258716879736,-0.019037736298383286,0.022998153173195056,0.002470157287792803,-0.010186845045815981,-0.0018198465557271056,-0.006200343049821588,-0.0028183526907878927,-0.005175201393644586,0.017704450154778104,0.003190266152915884,0.004021600879622212,0.00490646739927173,0.0015670435857199111,-0.0029196144390034656,-0.0077975435286199,0.013557915336310584,-8.100500173354476e-4,-0.0162769042830927,-9.18194726266509e-4,4.803992388612113e-4,-0.004860448119020653,-0.0011696072494104088,-0.013796070335465102,0.004531052571581052,-0.01289865658549982,0.0029783359155942588,-0.01680555294170575,0.011806275579334823,0.0016044358191237699,0.009479251810568065,0.007039417067502829,0.011353472947673032,-0.0015992869987316125,0.013266493822031778,-0.0075087957849093,0.020007834380494284,0.008516168244489286,-0.0010143338363527163,0.00363489960952783,-0.005690264877704052,-0.0041063266243250175,-0.006916069020722617,-0.006831578781325752,0.0026891451423211176,0.007799155647615759,0.015775831147078683,-0.009081881639730987,-0.005129716860866861,-0.002878837355692688,0.0014201858848388723,-0.009963937325569524,0.00320302896821053,-0.0046882791914211195,0.0038571671899071854,0.00669710491709178,0.006453114450405129,0.0030941298328699025,0.0020298273552250058,0.0022390075977770972,2.614966770394328e-4
Phocoena-phocoena_NHMUK1965.3.30.1_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.02025787887948584,0.039144501589023606,-0.05972350282433775,0.014437331434967544,-0.014318332510344268,0.004286742334772326,9.036814692268394e-4,-0.008467093635098004,-3.665056019382354e-4,0.003475729346853736,0.009794793545721216,0.008605306411169057,0.01102758125465746,0.01998664320965371,0.019470980489228597,-0.005095636680627553,-0.017120794662824606,-0.00942158644506905,0.010309547731158428,0.0042861756468332455,-0.010674726883777724,-0.015220938637456684,0.0016227005714166888,-0.01806721716755036,0.012455444743010106,0.012825204908745972,-0.008491049938260022,0.00141322061917879,-0.0040834506474764975,-0.003586730057529714,0.005157021774010364,0.002929816824097636,-0.006938699847850401,-0.012763747433117903,-0.001722052312765098,-0.008870285091289029,-0.002239738313661093,-0.009958455522887811,0.006988072655623285,-0.01125836508897152,0.01079691426025664,0.012429169316683293,-0.005799320416406133,0.005685627428041196,-0.017339791957948825,0.013143419101356218,0.001102672280760696,0.0014610931765567012,0.0028754073511946822,-0.008367105375032801,-0.0018710626856416187,0.014417560818190215,0.001402434177083976,9.276577692420835e-4,0.008036172059275802,9.878905595165745e-4,2.9804601447061566e-5,-0.013195660496932304,9.655370353717393e-4,-0.007483149949305801,0.002720541466568224,9.16610151219402e-4,0.009717761966276706,7.689966582291288e-4,-0.00485970609740721,-0.0020978291820572797,0.006092845377511684,-3.7109714764999176e-4
Phocoena-phocoena_NHMUK1992.263_3_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.0062696003480490255,0.0037843862584944115,-0.0638547149534034,0.0025233376226710363,-0.005251147645812742,0.006901582380264437,0.02154969394712785,0.019039768472778235,-0.004715829941922786,0.003787015460388494,0.004789389340571776,-0.006250070371357589,-0.02360633791809952,-0.0029276500075401295,0.025443099766462283,4.814378189238247e-4,-0.003167858945639362,-9.01724006413465e-5,-0.006621117802732649,0.009921026719370177,0.010547187768596176,-0.010884826897983493,0.00996608984690533,-0.017011242762018253,-0.01852193008340286,0.008319841613081337,0.007668273339489059,-0.0031322830469602274,0.0044619006002207745,0.012037338383423414,-1.3837882783313883e-4,0.004879721935608473,-0.0028423305364289855,0.004252566068283549,0.001785995166678874,0.010768590968109072,-0.0017418836283549651,0.004796513027287993,-0.024186675268142447,0.0037839558397941456,-0.007475236603947563,0.004562444566105589,0.014161990813907581,0.0035033355524336923,0.0017002934419007537,0.0066815001943998234,-0.00467915507147494,0.008793422795976018,0.001629788913706353,-0.011186042003342252,-0.0035569659965247785,0.0120846105038415,-0.004410951494113503,-0.012424427393741373,-0.005152629120152559,-0.0023499242631208257,-0.003767809030349913,0.009910982606342671,7.585994340930353e-4,-0.01068103847462277,-0.004399564058227366,0.006324855217274317,-0.0017158134229712145,-7.523988174606383e-4,-0.0030929029345634056,0.0068469599214862455,-0.005164100657762664,2.852863492456007e-4
Phocoena-phocoena_NHMUK92.265_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.007062681016028808,0.02779237907780074,-0.035915298846871974,-0.021762456135804402,-0.019775166693073942,0.0022265585615788624,-0.003325167086024281,-0.0015828970265356602,-0.010460271384998545,0.024175416514201388,-5.797554937155428e-4,-0.0067768727029610745,-0.0037613880442804166,0.0018597443031339134,0.005778886853618239,0.014591752837379748,0.011453212406431289,-0.002906577626401081,0.014406955646475976,-0.0017719143517678452,-0.01517129536158724,0.0021798216689935994,0.0024601272942622147,-0.004950854968024174,-3.329440278424326e-4,-0.01005964204097764,-5.636103088264237e-4,0.00661409613621947,-0.004226891643356884,-0.0025098333413177782,-9.254870204958151e-4,-0.004625542915211688,0.0011755884808745314,0.004309209074745631,-0.012936168008541872,-0.0067024811302670365,0.01165550317924529,-5.470361980011607e-4,0.002048483178080362,0.002864347128917848,-0.00729931657890864,0.006178604392947946,9.37266894982655e-4,2.2147704971641085e-4,-0.0016474971600677808,-0.006029946684356901,-0.0043873198835659485,0.0126548363545636,-0.006035658029175467,0.007123550211505671,-0.0052601569229166,0.00313294356916447,-0.008369980448528052,7.838795215351688e-4,0.0043618642505362975,0.007208057963012718,0.017281464984067806,0.01446559927622941,0.005273996099612703,0.004571761449013676,-7.196426349535205e-4,0.00221404377745395,0.002088016755819997,-0.007891747316370629,-0.003104819279464762,-0.002932204024941431,0.009222377414520675,0.009774279397183134
Phocoena-phocoena_NHMUKSW1926.29_2.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,-0.002398105161979899,0.026325995914444355,0.013322757991677292,-0.020597153868277755,-0.02514968610811004,-0.020338351519137494,0.010450679882539608,1.6765843118190317e-4,-0.015212144127145175,0.005456820949756413,0.005543306036210051,0.0012641311546201283,-1.5797038061022295e-4,0.01795386769130239,-0.019160050804070166,0.022491289292799338,0.0012602570242408063,0.0034282109357253476,-0.0010348806142182851,-4.8834738918348e-4,0.0031810651754455178,0.004729557392918078,0.006393461312479365,-0.007143562055103186,0.02689083781048379,-0.002490728958000444,-0.007874183297133321,-0.006198077902100916,-0.0012049711678969288,-0.020163096170974604,-2.2590423744798887e-4,-0.009186150067668682,-0.002830203274721391,0.008623724785128675,0.014869949556232805,-0.004958189793383605,-0.008632855384152274,-0.009885619421390657,-6.32833195028953e-4,-0.002081259427749978,-0.011194688663669,-0.007041862330129695,-0.004530722159219976,-0.005154575356999891,-0.0015298100602938278,-0.015487165895603486,-0.007592364977998868,-0.0017636157483829744,-0.00372754319653355,-0.0065041724454258775,-0.0038754019651263574,0.00615374576665655,-0.004820807115021806,-0.002583756983923666,-0.010143577077279043,-0.0011246342460004362,-0.007137582314752936,0.0011241361342456816,0.003694858072997183,-1.9267317189898496e-4,7.246078320890077e-4,0.0015588132197738183,0.007129452707736045,-0.005723031245756895,0.011489600358148836,0.009696619420633525,0.00674822591255313,-0.005560448335130057
Phocoena-phocoena_NHMUKSW1934.14_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.014781517993346214,0.007199194279110679,-0.03463226057689336,-0.04728461694307683,-0.006911093705824701,0.0016701915612839667,0.03362699601373004,0.04111011098984579,-0.009757104637168536,0.0026814309163528203,-0.006714069347023085,0.007569726077649033,-1.796544836938194e-5,0.007510577809463263,0.0014549927367288353,0.0070592815307182945,0.00604067020293936,-0.014981599383532253,-0.0027264988537649268,0.0015506091073393693,0.008834284801888009,-0.0020257075330140954,-0.005309359998304986,0.00592721168290953,5.822405415912787e-4,-0.006898819039458796,-0.0011047816503185373,0.016390711252948803,0.0029159631941019356,0.008252553457854023,-0.013319865243213127,-0.0022003034077272133,-0.004952395153431892,0.0020380303585358682,-0.0019081798329336132,0.0022917408114061758,-2.3967724202715932e-4,0.004569757120652286,-5.837183643294e-4,-0.009747203188364213,-0.008917762301672042,5.918298190605277e-4,-0.010014230564328826,-0.002080824919344703,-0.006731774701797845,-3.736960337902596e-4,0.0023926480290274,0.007674002118820444,-0.0040421520556904785,-0.013359775563776963,-0.0020657358468747443,-0.01741397894424107,0.013875962981335014,-0.007585995713232276,-0.0057667214876083155,0.009289534414252319,-0.006405737454739495,-3.291475666080925e-5,0.0016232071483539686,0.0024877945624397165,0.01243922510648462,-0.008302698700733524,-0.0015954710554855825,-0.004869756172088727,-0.010194856096672283,0.0018810020473859236,0.0014481033991331897,-0.001176343252266242
Phocoena-phocoena_NHMUKSW1934.31_2_reflected.pts,Phocoena_phocoena,Phocoenidae,living,Phocoena_phocoena,Phocoena_phocoena,0.03203920058005579,0.03691690857628529,-0.05394140010722203,-0.025522443194623556,-0.025294692209347713,8.234837586015108e-4,-5.14819274483064e-4,0.03714980945924863,0.006290830944670776,0.009178159126522275,0.009981844918847562,-0.002235317004893907,-0.015502603884346622,-0.006446467170172695,-0.018795946805714805,-0.003430393127726146,0.017787902134705078,-0.006780465311967176,-0.005824070492961729,0.012346467344642079,-0.007283908753846356,0.013064944995349458,0.012553525264978582,0.012546366674290956,-0.0071385947978875345,-0.006774242987792387,0.0012795274269591208,-0.00837240457726698,-0.01284328868664687,-0.003267575968411566,-0.005614650523057639,-0.0027356706563727157,-0.003579283710792692,-0.018805153277926426,0.005351350418413107,0.012375577550291597,0.008712316832089352,-0.0024456529193953237,0.005729145843473599,0.005863094604446608,2.430996278944183e-4,-0.019464004965786107,-0.00252036138107418,-0.016325474858851493,-0.009191719573018262,-0.002018900724104206,0.009664303192940017,0.009898564327909882,-0.006643506422817389,0.009698458739857146,-0.009300656461895837,0.009481411589497361,-0.0060044458708025505,-0.005137919355763022,-0.010512799272883427,-0.002991838755609983,2.89835868284334e-4,-0.011468094015650205,-0.004545572820546397,0.001033720157087165,-6.82554275045286e-4,0.004381668629945154,-0.004472195537308827,0.003030480895531011,-0.004248526890406784,-0.005274371782625843,-7.28445430019412e-4,-0.0013853860811706776
